,RegionID,RegionName,City,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04
9225,99111,97146,Warrenton,OR,Astoria,Clatsop,9226,118200.0,118800.0,119300.0,119700.0,120100.0,120500.0,120800.0,121200.0,121800.0,122500.0,123300.0,124000.0,124700.0,125400.0,125900.0,126400.0,126700.0,127000.0,127200.0,127400.0,127800.0,128400.0,129000.0,129500.0,130000.0,130500.0,130800.0,131100.0,131200.0,131300.0,131400.0,131500.0,131800.0,132300.0,132800.0,133300.0,133900.0,134300.0,134700.0,134900.0,135000.0,135100.0,135200.0,135300.0,135600.0,136200.0,136900.0,137600.0,138300.0,139000.0,139500.0,139900.0,140300.0,140500.0,140700.0,141000.0,141500.0,142200.0,143200.0,144200.0,145200.0,146100.0,147000.0,147600.0,148000.0,148400.0,148700.0,149100.0,149700.0,150500.0,151600.0,152800.0,153900.0,154900.0,155600.0,156000.0,156200.0,156200.0,156200.0,156200.0,155900.0,155200.0,154400.0,153400.0,152200.0,150900.0,149700.0,148800.0,148500.0,148900.0,149800.0,150500.0,150900.0,150600.0,150000.0,149300.0,149200.0,150400.0,152700.0,155900.0,159500.0,163100.0,166600.0,170100.0,173700.0,177300.0,180400.0,183100.0,185400.0,187400.0,189500.0,192000.0,195000.0,198200.0,201300.0,204300.0,207200.0,210200.0,213300.0,216900.0,220800.0,224400.0,227600.0,230400.0,232800.0,235000.0,237000.0,238900.0,240900.0,243300.0,246100.0,249400.0,252900.0,255500.0,256500.0,255500.0,253100.0,250100.0,247400.0,245400.0,244000.0,243300.0,242900.0,242800.0,243100.0,244200.0,246200.0,246900.0,245100.0,242300.0,239900.0,237500.0,235100.0,233100.0,231400.0,229900.0,228800.0,227600.0,226800.0,227000.0,227900.0,228900.0,229900.0,230500.0,230800.0,231000.0,231800.0,230000.0,224400.0,218100.0,212800.0,209000.0,207500.0,207700.0,208100.0,208800.0,209000.0,208700.0,205300.0,200700.0,198100.0,198500.0,199700.0,201300.0,202300.0,202400.0,201100.0,200100.0,198100.0,194800.0,192400.0,193100.0,195200.0,196200.0,194900.0,193100.0,192900.0,193200.0,192600.0,190500.0,189500.0,190000.0,192500.0,195300.0,197000.0,196800.0,196700.0,196100.0,195100.0,194000.0,193600.0,194400.0,197200.0,200700.0,203200.0,204500.0,205500.0,205700.0,206000.0,206100,205600,205500,208000,211100,212100,212100,212500,213600,215200,217200,219500,221900,223700,224600,224700,224600,225600,227400,229200,230500,231800,233700,236300,239100,241700,243300,244400,245400,246300,247400,248700,250200,251800,253300,253900,254900,256300,257500,258300,259300,259200,257900,256400,256700,258100
9245,99270,97423,Coquille,OR,Coos Bay,Coos,9246,87700.0,88000.0,88200.0,88400.0,88500.0,88600.0,88700.0,88800.0,89100.0,89400.0,89800.0,90100.0,90300.0,90400.0,90400.0,90400.0,90300.0,90100.0,89900.0,89700.0,89600.0,89700.0,89700.0,89600.0,89500.0,89300.0,89000.0,88600.0,88200.0,87800.0,87500.0,87200.0,86900.0,86900.0,86900.0,86900.0,86900.0,86800.0,86600.0,86400.0,86300.0,86100.0,85900.0,85900.0,86000.0,86300.0,86600.0,86900.0,87100.0,87300.0,87400.0,87500.0,87500.0,87500.0,87600.0,87700.0,88000.0,88600.0,89200.0,89700.0,90300.0,90800.0,91200.0,91600.0,91900.0,92200.0,92600.0,93100.0,93700.0,94600.0,95600.0,96600.0,97500.0,98300.0,98900.0,99400.0,99800.0,100200.0,100600.0,101400.0,102300.0,102700.0,102700.0,102700.0,102700.0,102900.0,103400.0,104200.0,105300.0,106600.0,107700.0,108500.0,108600.0,108400.0,108000.0,107900.0,108300.0,109300.0,111000.0,113100.0,115500.0,118200.0,121000.0,123700.0,126500.0,129400.0,132300.0,135400.0,138700.0,142000.0,145300.0,148600.0,151600.0,154400.0,156900.0,159100.0,161300.0,163500.0,165700.0,167700.0,169500.0,170800.0,171500.0,171900.0,171900.0,171700.0,171400.0,171100.0,170900.0,171000.0,171100.0,171300.0,171400.0,171000.0,170500.0,170100.0,169600.0,169200.0,168900.0,168800.0,168700.0,168500.0,167800.0,167000.0,165800.0,164000.0,161900.0,159900.0,158100.0,156300.0,154600.0,153000.0,151600.0,150200.0,148800.0,147600.0,146400.0,144900.0,143100.0,141600.0,140200.0,139200.0,138300.0,137600.0,137300.0,137000.0,137000.0,136600.0,136000.0,135600.0,135500.0,134700.0,133900.0,133200.0,132000.0,130300.0,128300.0,126400.0,124900.0,123500.0,122600.0,122200.0,122100.0,122200.0,122500.0,122600.0,122600.0,122300.0,121600.0,121100.0,120800.0,120500.0,120800.0,121400.0,122200.0,122600.0,123100.0,123700.0,124600.0,125200.0,125600.0,125800.0,126500.0,127600.0,128800.0,129600.0,130500.0,131000.0,130000.0,128900.0,129500.0,130800.0,131800.0,133600.0,135400.0,135400.0,134100.0,133700.0,134200.0,135400,136700,137300,136600,136600,138500,140000,140100,140600,141900,142400,142800,144100,145600,147000,148400,149600,150200,150800,151300,151900,152700,153200,153400,153400,153800,154400,155100,156000,157400,158300,159000,160300,161900,162700,162800,162900,164000,165400,166400,166900,167500,168100,169000,170700,172500
9497,99049,97048,Rainier,OR,Portland,Columbia,9498,95300.0,95800.0,96400.0,96900.0,97400.0,98000.0,98600.0,99100.0,99800.0,100500.0,101300.0,102000.0,102700.0,103500.0,104300.0,105100.0,105900.0,106800.0,107800.0,108700.0,109800.0,110800.0,111900.0,112900.0,113900.0,114900.0,115900.0,116900.0,117800.0,118700.0,119600.0,120400.0,121400.0,122300.0,123200.0,123900.0,124700.0,125400.0,126000.0,126600.0,127100.0,127600.0,128000.0,128300.0,128700.0,129000.0,129300.0,129400.0,129500.0,129600.0,129600.0,129500.0,129400.0,129300.0,129200.0,129200.0,129200.0,129200.0,129300.0,129300.0,129400.0,129500.0,129600.0,129700.0,129900.0,130200.0,130500.0,130900.0,131300.0,131800.0,132300.0,132800.0,133300.0,133800.0,134300.0,134800.0,135300.0,135800.0,136400.0,137100.0,137900.0,138300.0,138600.0,138900.0,139100.0,139200.0,139300.0,139400.0,139500.0,139800.0,140100.0,140400.0,140700.0,141300.0,142000.0,142700.0,143500.0,144300.0,145200.0,146400.0,148000.0,150000.0,152400.0,155000.0,157700.0,160100.0,162000.0,163500.0,164900.0,166300.0,167800.0,169400.0,170700.0,171500.0,171800.0,171900.0,172600.0,174200.0,176900.0,180700.0,185500.0,190300.0,194700.0,198600.0,201600.0,203800.0,205200.0,206100.0,206600.0,206800.0,206700.0,206600.0,206600.0,206400.0,206100.0,206200.0,206700.0,207300.0,207700.0,208100.0,208400.0,208400.0,207900.0,207600.0,207000.0,205800.0,204300.0,203200.0,201900.0,200200.0,198100.0,196100.0,194900.0,194100.0,193100.0,192300.0,191100.0,188900.0,186900.0,186000.0,185700.0,185600.0,185400.0,185700.0,186100.0,186900.0,188900.0,187400.0,180500.0,173800.0,170500.0,168700.0,167900.0,166900.0,164900.0,163000.0,161600.0,158900.0,155100.0,153000.0,151700.0,149700.0,148300.0,147300.0,146300.0,146600.0,147100.0,147300.0,147500.0,147400.0,144400.0,139800.0,141000.0,147400.0,150700.0,149000.0,145700.0,143400.0,145400.0,147500.0,144900.0,143200.0,145700.0,150800.0,155800.0,160000.0,162500.0,165000.0,167100.0,168400.0,168700.0,169000.0,170800.0,172400.0,174000.0,175800.0,176500.0,176100.0,176300.0,177500,179100,180200,180300,180600,182300,184200,186100,188500,190200,191000,192500,195100,197900,199700,200200,200800,203100,206300,208900,210500,211000,211300,212600,214800,216900,218600,219800,220700,222300,224300,226700,229300,230900,231500,232500,234700,237600,240500,242500,243600,245300,246300,246900,248900,250900
9684,99311,97467,Reedsport,OR,Roseburg,Douglas,9685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124700,125600,125200,124200,122900,120400,118700,119800,123400,126300,128000,129500,131500,133400,134900,135400,135500,135100,134100,132200,130900,131700,133000,132800,132900,134000,134500,134800,136400,137300,137200,138800,142400,145300,148400,153000,156200,156200,156100,157400,158100,157700,158100,160200,163200,164800
9773,99021,97016,Clatskanie,OR,Portland,Columbia,9774,93600.0,94100.0,94500.0,95000.0,95500.0,96100.0,96600.0,97200.0,97700.0,98400.0,98900.0,99400.0,99800.0,100300.0,100600.0,101000.0,101400.0,101800.0,102200.0,102600.0,103100.0,103600.0,104000.0,104400.0,104800.0,105200.0,105600.0,106100.0,106500.0,107000.0,107600.0,108200.0,108800.0,109400.0,109900.0,110400.0,110700.0,111000.0,111200.0,111500.0,111600.0,111800.0,112000.0,112200.0,112400.0,112600.0,112600.0,112700.0,112700.0,112700.0,112700.0,112600.0,112600.0,112700.0,112800.0,113000.0,113200.0,113500.0,113700.0,114000.0,114200.0,114400.0,114600.0,114900.0,115300.0,115600.0,116100.0,116600.0,117200.0,117700.0,118200.0,118700.0,119000.0,119300.0,119600.0,119900.0,120200.0,120500.0,121000.0,121500.0,121900.0,122300.0,122700.0,123000.0,123200.0,123300.0,123600.0,123900.0,124300.0,124800.0,125500.0,126100.0,126800.0,127600.0,128400.0,129400.0,130700.0,132300.0,134000.0,135900.0,137900.0,140000.0,142300.0,144600.0,147100.0,149600.0,152100.0,154600.0,157100.0,159400.0,161500.0,163200.0,164300.0,165000.0,165500.0,166200.0,167600.0,169800.0,172500.0,175700.0,179400.0,183300.0,186900.0,190200.0,193000.0,195400.0,197100.0,197800.0,197700.0,197500.0,196900.0,196000.0,195200.0,194600.0,194100.0,194200.0,194500.0,194800.0,194900.0,194800.0,194700.0,194900.0,194600.0,194000.0,193200.0,192200.0,191200.0,190200.0,188700.0,186900.0,184900.0,183000.0,181800.0,181400.0,180700.0,179600.0,178000.0,175800.0,174000.0,173300.0,173500.0,173800.0,174000.0,174300.0,175100.0,174300.0,175000.0,175200.0,171500.0,165800.0,163100.0,161800.0,161400.0,160700.0,159100.0,157600.0,156100.0,153300.0,150200.0,148200.0,146100.0,143700.0,142600.0,142100.0,141300.0,141500.0,141800.0,142300.0,142900.0,143100.0,140400.0,136300.0,138000.0,144700.0,147600.0,145700.0,142900.0,140700.0,141900.0,143500.0,141600.0,140500.0,142700.0,147200.0,151500.0,154900.0,156300.0,157800.0,159000.0,160100.0,160500.0,160800.0,162000.0,164100.0,165800.0,166900.0,167200.0,166900.0,167200.0,168100,169000,169500,170000,170700,172100,173300,174300,175200,176100,176900,178300,180000,181800,183500,184600,185300,187000,189400,191900,193500,193500,193300,194400,196300,198100,199500,200000,200600,202200,204900,207700,209900,210800,210800,211300,213600,216900,219200,219500,219200,220000,220400,220900,223600,226000
9803,99237,97378,Sheridan,OR,Portland,Yamhill,9804,83900.0,84400.0,85000.0,85500.0,86200.0,86800.0,87500.0,88100.0,88600.0,89300.0,89900.0,90400.0,90900.0,91500.0,92100.0,92900.0,93600.0,94400.0,95300.0,96200.0,97000.0,98000.0,98800.0,99600.0,100400.0,101300.0,102100.0,102900.0,103800.0,104700.0,105600.0,106400.0,107200.0,108000.0,108600.0,109200.0,109700.0,110200.0,110700.0,111300.0,111800.0,112300.0,112800.0,113300.0,113600.0,113900.0,114200.0,114300.0,114300.0,114400.0,114500.0,114500.0,114700.0,114800.0,115000.0,115000.0,115000.0,115000.0,115000.0,114900.0,114800.0,114800.0,114700.0,114800.0,115000.0,115300.0,115600.0,115900.0,116100.0,116400.0,116600.0,116900.0,117100.0,117400.0,117800.0,118300.0,118900.0,119600.0,120200.0,121000.0,121900.0,122800.0,123400.0,123900.0,124400.0,124900.0,125200.0,125000.0,124200.0,122900.0,121500.0,120500.0,119800.0,119600.0,120200.0,121500.0,123200.0,125000.0,126500.0,127600.0,128500.0,129400.0,130700.0,132300.0,134200.0,136200.0,137900.0,138900.0,139500.0,139700.0,139800.0,140400.0,141500.0,143000.0,144600.0,146100.0,147500.0,148700.0,149700.0,150800.0,152300.0,154000.0,156000.0,158200.0,160500.0,162600.0,164400.0,165500.0,165900.0,166000.0,166000.0,166100.0,166300.0,166500.0,166400.0,166300.0,166300.0,166400.0,166600.0,166700.0,166400.0,166000.0,165500.0,164900.0,164400.0,163900.0,163100.0,162300.0,161300.0,160600.0,160000.0,159600.0,159300.0,159200.0,158900.0,158600.0,158300.0,158200.0,157600.0,156600.0,155200.0,153900.0,153000.0,152800.0,152900.0,152300.0,152300.0,151500.0,149300.0,146800.0,145900.0,145000.0,144200.0,143100.0,141900.0,140400.0,138500.0,136400.0,134600.0,133600.0,133700.0,134400.0,134500.0,134300.0,133900.0,133000.0,131400.0,130600.0,130500.0,130100.0,129600.0,129200.0,129000.0,129200.0,129200.0,129500.0,131300.0,133600.0,134400.0,133400.0,133000.0,134200.0,135200.0,136400.0,136700.0,135300.0,134800.0,136100.0,136100.0,136200.0,137300.0,138300.0,138700.0,139200.0,139500.0,139500.0,139500.0,140300.0,141300.0,141200,140500,140000,140400,142000,143900,144700,144800,145600,147800,149500,149500,149600,151100,152500,153800,154700,155000,156000,157500,158200,158600,160000,161800,164000,166000,168100,170200,172400,174100,175600,176900,177900,178500,180200,182800,184400,185000,185400,186300,187900,189800,191500,193900,196700,199200
9827,99249,97394,Waldport,OR,Newport,Lincoln,9828,127700.0,128200.0,128800.0,129400.0,129900.0,130400.0,130900.0,131300.0,131700.0,132000.0,132300.0,132500.0,132700.0,132700.0,132800.0,132700.0,132500.0,132300.0,131900.0,131400.0,130800.0,130300.0,129800.0,129200.0,128600.0,128000.0,127400.0,126800.0,126200.0,125700.0,125100.0,124600.0,124000.0,123700.0,123400.0,123200.0,123100.0,123000.0,123100.0,123200.0,123500.0,123800.0,124100.0,124400.0,124700.0,125200.0,125800.0,126300.0,127000.0,127700.0,128300.0,128900.0,129500.0,130000.0,130400.0,130800.0,131000.0,131200.0,131400.0,131600.0,131700.0,131800.0,131800.0,131700.0,131600.0,131300.0,131000.0,130600.0,130100.0,129800.0,129700.0,129600.0,129700.0,129800.0,130000.0,130200.0,130400.0,130500.0,130500.0,131000.0,132500.0,134300.0,136100.0,138200.0,140400.0,142500.0,144200.0,145400.0,146100.0,146500.0,146700.0,147000.0,147400.0,148000.0,149000.0,150100.0,151100.0,152400.0,154100.0,156100.0,158400.0,160900.0,163700.0,166600.0,169400.0,172100.0,174500.0,176700.0,179100.0,181900.0,185400.0,189400.0,194100.0,199800.0,206200.0,213000.0,219200.0,224500.0,228900.0,232600.0,236000.0,239100.0,242400.0,246000.0,249900.0,253800.0,257500.0,260700.0,263400.0,265700.0,267800.0,269600.0,271000.0,272100.0,273200.0,274300.0,275100.0,275400.0,275100.0,274400.0,273600.0,272900.0,272900.0,273100.0,272600.0,270600.0,267100.0,262900.0,259200.0,255700.0,251700.0,247600.0,243800.0,240500.0,237700.0,235000.0,232000.0,228900.0,226100.0,223500.0,221300.0,219500.0,218300.0,217700.0,217700.0,218300.0,219300.0,219300.0,218200.0,217300.0,216700.0,215200.0,212800.0,210300.0,208200.0,206000.0,204600.0,203500.0,200200.0,196700.0,196000.0,196100.0,195500.0,194700.0,193400.0,192300.0,191800.0,189900.0,187700.0,185900.0,184200.0,182000.0,180600.0,179900.0,179600.0,180100.0,182100.0,184200.0,185500.0,187400.0,188200.0,187500.0,187000.0,187600.0,186400.0,185200.0,185200.0,185300.0,184100.0,183700.0,184600.0,186300.0,186500.0,185600.0,186200.0,188900.0,191800.0,194100.0,195600.0,197200,197500,194300,189800,187500,187200,188100,189200,188900,188300,188100,188700,189300,190700,193700,197100,198800,199700,201200,204000,207600,210900,212900,214500,216600,219600,221700,222500,223000,224500,226500,227100,226000,226500,229300,231900,233700,235600,237900,239800,240800,241800,242700,243900,247300,251100
9842,99195,97325,Aumsville,OR,Salem,Marion,9843,89800.0,90100.0,90400.0,90600.0,91000.0,91500.0,92200.0,92900.0,93900.0,95200.0,96500.0,97500.0,98400.0,99000.0,99600.0,100100.0,100700.0,101400.0,102200.0,103000.0,104200.0,105700.0,107200.0,108300.0,109200.0,109700.0,110100.0,110500.0,110900.0,111300.0,112000.0,112600.0,113400.0,114700.0,115900.0,116600.0,117000.0,116900.0,116500.0,116000.0,115600.0,115400.0,115200.0,115100.0,115200.0,115800.0,116500.0,116800.0,116600.0,116000.0,115200.0,114500.0,113800.0,113400.0,113300.0,113300.0,113600.0,114500.0,115700.0,116300.0,116500.0,116100.0,115500.0,114900.0,114400.0,114100.0,114200.0,114400.0,115000.0,116200.0,117700.0,118600.0,118800.0,118400.0,117700.0,117000.0,116500.0,116300.0,116300.0,118100.0,120100.0,119400.0,116900.0,115900.0,116500.0,118500.0,121400.0,124400.0,126800.0,128500.0,129700.0,130500.0,131200.0,132500.0,134500.0,136400.0,137800.0,138300.0,138100.0,137800.0,137600.0,137700.0,137500.0,135800.0,132400.0,128400.0,125200.0,123700.0,124600.0,128000.0,133100.0,138700.0,143500.0,147000.0,149300.0,150900.0,152300.0,154200.0,156200.0,157600.0,158400.0,158700.0,159200.0,160100.0,161800.0,163900.0,166000.0,168000.0,170100.0,172400.0,174300.0,175400.0,175600.0,175100.0,173800.0,172100.0,170400.0,169200.0,168500.0,168600.0,169500.0,171000.0,172300.0,173200.0,173600.0,173800.0,173500.0,172600.0,171300.0,169900.0,168600.0,167700.0,167200.0,167100.0,166900.0,166200.0,165300.0,164500.0,163500.0,162800.0,162900.0,163700.0,164600.0,165700.0,166800.0,167700.0,167700.0,168200.0,169400.0,170600.0,171200.0,170800.0,169600.0,167300.0,164900.0,163000.0,161200.0,158300.0,156800.0,155100.0,152000.0,148300.0,144900.0,141600.0,138700.0,137200.0,136700.0,136200.0,136000.0,136800.0,137300.0,137800.0,137400.0,136200.0,135900.0,137300.0,138900.0,140200.0,141900.0,142700.0,142500.0,141500.0,141300.0,141500.0,142700.0,144400.0,145900.0,146400.0,146600.0,147400.0,148100.0,148300.0,148800.0,150500.0,153200.0,156000.0,158400.0,160400.0,161700.0,162800,164400,165600,166700,168300,169400,169700,169300,168500,168100,168700,169800,171500,173400,174700,175200,175500,176200,177100,177900,179500,181600,184200,187100,190300,193000,194500,195400,197400,201000,204700,206800,208200,210900,214700,218200,220800,223100,225300,227500,229700,231400,233000,234700,235700,236000
9916,99290,97444,Gold Beach,OR,Brookings,Curry,9917,143000.0,143400.0,143600.0,143900.0,144100.0,144300.0,144600.0,144800.0,145000.0,145200.0,145200.0,145100.0,144900.0,144600.0,144200.0,143800.0,143200.0,142600.0,141900.0,141200.0,140600.0,139900.0,139200.0,138300.0,137400.0,136600.0,135800.0,135100.0,134400.0,133900.0,133400.0,133100.0,133000.0,132900.0,132900.0,132800.0,132800.0,132900.0,133000.0,133300.0,133600.0,134000.0,134500.0,135000.0,135700.0,136400.0,137000.0,137600.0,138200.0,138800.0,139400.0,140000.0,140700.0,141400.0,142200.0,142900.0,143800.0,144700.0,145500.0,146300.0,147000.0,147600.0,148300.0,149000.0,149700.0,150300.0,151100.0,151800.0,152700.0,153400.0,154100.0,154600.0,155100.0,155500.0,155900.0,156200.0,156700.0,157100.0,157500.0,157900.0,157900.0,158100.0,158500.0,159000.0,159600.0,160300.0,161100.0,162100.0,163200.0,164400.0,165600.0,166900.0,168300.0,170000.0,172000.0,174500.0,177500.0,180900.0,184700.0,188500.0,192300.0,196300.0,200700.0,205900.0,212000.0,218800.0,225800.0,233000.0,240300.0,247300.0,254000.0,260300.0,266300.0,271700.0,276500.0,280500.0,283500.0,285300.0,286100.0,286600.0,287200.0,287900.0,288900.0,290100.0,291200.0,292200.0,293300.0,294300.0,295300.0,296100.0,296800.0,297600.0,298100.0,297700.0,296700.0,295300.0,293800.0,292200.0,290800.0,289200.0,287300.0,284800.0,282200.0,280200.0,277900.0,274900.0,271500.0,268700.0,266700.0,265300.0,264100.0,263300.0,262300.0,261000.0,259600.0,258600.0,257800.0,256500.0,254800.0,253100.0,251200.0,249500.0,248100.0,247100.0,246200.0,245300.0,245200.0,243700.0,240500.0,238200.0,237400.0,235400.0,232300.0,229300.0,226200.0,222400.0,218700.0,216000.0,213500.0,209900.0,207000.0,205600.0,205000.0,205000.0,206000.0,206700.0,206800.0,205800.0,204700.0,204100.0,203500.0,202700.0,202700.0,203700.0,205000.0,206500.0,208100.0,209500.0,209600.0,210300.0,212200.0,214500.0,216000.0,218500.0,221000.0,222500.0,223400.0,224000.0,224200.0,224800.0,226300.0,228100.0,229700.0,231300.0,233600.0,236000.0,237500.0,237300.0,236500.0,236400,236000,235600,236000,237200,238100,238200,237600,238200,239600,240900,241100,241600,243000,244100,244600,245800,247800,250100,252500,254500,256300,258100,259700,261000,261800,262400,263300,264300,264700,265500,266600,267600,268700,270000,271600,272600,273600,274600,276600,278300,278900,276500,273900,274100,275300
9928,99346,97525,Gold Hill,OR,Medford,Jackson,9929,115700.0,115800.0,115700.0,115600.0,115400.0,115300.0,115100.0,115000.0,115100.0,115400.0,115800.0,116100.0,116200.0,116400.0,116500.0,116500.0,116500.0,116600.0,116800.0,117000.0,117500.0,118300.0,119200.0,120100.0,120900.0,121600.0,122300.0,123000.0,123600.0,124200.0,124900.0,125500.0,126200.0,127200.0,128300.0,129100.0,129800.0,130300.0,130700.0,131000.0,131100.0,131200.0,131400.0,131500.0,131900.0,132500.0,133300.0,133900.0,134400.0,134700.0,134900.0,135100.0,135200.0,135400.0,135700.0,135900.0,136400.0,137300.0,138400.0,139500.0,140400.0,141100.0,141700.0,142300.0,142800.0,143300.0,144000.0,144700.0,145500.0,146900.0,148500.0,150000.0,151200.0,152200.0,152900.0,153500.0,154000.0,154600.0,155000.0,156500.0,158200.0,157900.0,155800.0,153900.0,152700.0,152600.0,153600.0,155600.0,158300.0,161400.0,164900.0,168300.0,171400.0,174200.0,176900.0,179500.0,182300.0,185600.0,189400.0,193600.0,197800.0,202100.0,206400.0,210600.0,215300.0,221000.0,228300.0,237200.0,247100.0,256500.0,264900.0,272300.0,278800.0,284600.0,289500.0,292900.0,295300.0,297100.0,298400.0,299500.0,299900.0,299300.0,298100.0,296700.0,295100.0,292900.0,289900.0,285900.0,281800.0,278100.0,274800.0,271900.0,269500.0,267500.0,265300.0,263200.0,261000.0,259300.0,258400.0,258000.0,258000.0,257400.0,255900.0,254400.0,253300.0,251600.0,249200.0,246100.0,241900.0,237300.0,233000.0,228800.0,225000.0,221500.0,218100.0,214900.0,211900.0,208400.0,204600.0,201500.0,199200.0,197000.0,195200.0,194200.0,192400.0,191500.0,192800.0,192600.0,189500.0,186600.0,184500.0,183700.0,183500.0,181700.0,180000.0,179700.0,180000.0,179800.0,178300.0,176000.0,174200.0,173600.0,174500.0,174700.0,173100.0,171200.0,168900.0,166700.0,166300.0,167000.0,167100.0,166800.0,166500.0,166700.0,166200.0,165700.0,168500.0,176300.0,184200.0,188700.0,190100.0,190000.0,189500.0,190000.0,192900.0,196600.0,200000.0,201600.0,201200.0,198400.0,196500.0,196100.0,196100.0,195600.0,197000.0,199300.0,201100.0,201700.0,202700.0,204400,205900,207700,209900,211500,213400,216300,219400,223200,225200,225900,227000,229500,230800,230300,229300,229400,230300,231300,231800,233000,236400,239000,239600,240900,243800,246600,248300,250200,253600,256700,258300,260000,263000,266500,269800,272800,274800,276100,278000,280400,281500,282300,284000,285100,284900
